No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion_MLP,Clasificacion_RF,Confianza_MLP,Confianza_RF
636,11.470031,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.4%,100.0%
637,11.470031,10.157.68.123,224.0.0.251,MDNS,136,"Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question TXT MacBook Air de Juanito._airplay._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QM"" question",Normal,Normal,49.4%,100.0%
638,11.470031,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,156,"Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question TXT MacBook Air de Juanito._airplay._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QM"" question",Sospechoso,Sospechoso,52.4%,100.0%
639,11.571653,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.4%,100.0%
640,11.571653,fe80::84a2:80ff:fe20:a803,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,Sospechoso,53.0%,100.0%
641,11.571653,10.157.64.73,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,49.2%,100.0%
642,11.5726,fe80::19f8:a45b:4132:6df,ff02::fb,MDNS,106,"Standard query 0x0000 PTR 187.64.157.10.in-addr.arpa, ""QM"" question",Sospechoso,Sospechoso,53.0%,100.0%
643,11.5726,b6:25:46:52:3f:96,Broadcast,ARP,56,Who has 10.40.1.1? Tell 10.40.2.140,Posible Ataque,Posible Ataque,55.4%,100.0%
644,11.675439,10.157.67.128,224.0.0.251,MDNS,488,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Normal,Normal,52.1%,100.0%
645,11.675439,fe80::6cd2:77ff:fece:2bdc,ff02::fb,MDNS,508,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Sospechoso,Sospechoso,46.2%,100.0%
646,11.675439,10.157.64.187,224.0.0.251,MDNS,105,"Standard query response 0x0000 PTR, cache flush alex1.local",Normal,Normal,49.3%,100.0%
647,11.675439,10.157.69.241,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,Normal,49.7%,100.0%
648,11.675439,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,424,"Standard query 0x0000 ANY MacBook Air de Juanito._airplay._tcp.local, ""QM"" question ANY 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local, ""QM"" question ANY F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local, ""QM"" question ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question ANY MacBook-Air-de-Juanito.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 64289 MacBook-Air-de-Juanito.local SRV 0 0 56012 MacBook-Air-de-Juanito.local AAAA fe80::69:28e0:f96c:6ce0 A 10.157.68.123",Sospechoso,Sospechoso,47.7%,100.0%
649,11.675439,10.157.68.123,224.0.0.251,MDNS,404,"Standard query 0x0000 ANY MacBook Air de Juanito._airplay._tcp.local, ""QM"" question ANY 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local, ""QM"" question ANY F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local, ""QM"" question ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question ANY MacBook-Air-de-Juanito.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 64289 MacBook-Air-de-Juanito.local SRV 0 0 56012 MacBook-Air-de-Juanito.local AAAA fe80::69:28e0:f96c:6ce0 A 10.157.68.123",Normal,Normal,51.4%,100.0%
650,11.676466,10.157.71.174,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,49.2%,100.0%
651,11.676466,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.4%,100.0%
652,11.77686,Intel_48:f1:bb,Broadcast,ARP,56,Who has 169.254.174.210? Tell 10.157.67.172,Posible Ataque,Posible Ataque,55.4%,100.0%
653,11.77686,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.4%,100.0%
654,11.77686,10.157.70.35,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,Normal,Normal,49.8%,100.0%
655,11.828263,10.157.69.106,8.8.8.8,DNS,85,Standard query 0x7333 HTTPS chrome.cloudflare-dns.com,Normal,Normal,40.8%,100.0%
656,11.828508,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xc550 A chrome.cloudflare-dns.com,Normal,Normal,40.8%,100.0%
657,11.855031,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0xc550 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3,Normal,Normal,41.0%,100.0%
658,11.855031,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0x7333 HTTPS chrome.cloudflare-dns.com HTTPS,Normal,Normal,41.4%,100.0%
659,11.856912,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 1, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO",Normal,Normal,67.4%,100.0%
660,11.856987,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 2, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING",Normal,Normal,67.4%,100.0%
661,11.857258,10.157.69.106,162.159.61.3,TCP,66,60274  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,50.1%,100.0%
662,11.862831,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=03e00790f3c9f55b, PKN: 8, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PING, CRYPTO",Normal,Normal,67.4%,100.0%
663,11.867766,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,Normal,Normal,48.8%,100.0%
664,11.867766,10.157.68.123,224.0.0.251,MDNS,404,"Standard query 0x0000 ANY MacBook Air de Juanito._airplay._tcp.local, ""QM"" question ANY 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local, ""QM"" question ANY F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local, ""QM"" question ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question ANY MacBook-Air-de-Juanito.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 64289 MacBook-Air-de-Juanito.local SRV 0 0 56012 MacBook-Air-de-Juanito.local AAAA fe80::69:28e0:f96c:6ce0 A 10.157.68.123",Normal,Normal,51.4%,100.0%
665,11.867766,10.157.71.174,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,Normal,49.8%,100.0%
666,11.896806,162.159.61.3,10.157.69.106,TCP,66,"443  >  60274 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192",Normal,Normal,50.2%,100.0%
667,11.896977,10.157.69.106,162.159.61.3,TCP,54,60274  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Normal,Normal,50.0%,100.0%
668,11.897642,10.157.69.106,162.159.61.3,TLSv1.2,1821,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,78.5%,100.0%
669,11.905162,162.159.61.3,10.157.69.106,TCP,56,"443  >  60274 [RST, ACK] Seq=1 Ack=1768 Win=57344 Len=0",Normal,Normal,50.0%,100.0%
670,11.906177,10.157.69.106,162.159.61.3,TCP,66,64983  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,50.2%,100.0%
671,11.919639,162.159.61.3,10.157.69.106,TCP,66,"443  >  64983 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192",Normal,Normal,50.2%,100.0%
672,11.919847,10.157.69.106,162.159.61.3,TCP,54,64983  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Normal,Normal,50.0%,100.0%
673,11.920802,10.157.69.106,162.159.61.3,TLSv1.2,1789,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,78.0%,100.0%
674,11.932241,162.159.61.3,10.157.69.106,TCP,56,"443  >  64983 [RST, ACK] Seq=1 Ack=1736 Win=57344 Len=0",Normal,Normal,50.0%,100.0%
675,12.083693,10.157.64.96,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,49.4%,100.0%
676,12.083693,10.157.64.96,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,49.4%,100.0%
677,12.083693,fe80::81a0:43c9:3a1c:323b,ff02::fb,MDNS,91,"Standard query 0x0000 A error.local, ""QM"" question",Sospechoso,Sospechoso,53.0%,100.0%
678,12.084272,fe80::81a0:43c9:3a1c:323b,ff02::fb,MDNS,91,"Standard query 0x0000 A error.local, ""QM"" question",Sospechoso,Sospechoso,53.0%,100.0%
679,12.084272,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
680,12.163412,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 4, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING",Normal,Normal,67.4%,100.0%
681,12.194586,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,1431,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Air de Juanito._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local TXT, cache flush PTR _asquic._udp.local PTR F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local SRV, cache flush 0 0 64289 MacBook-Air-de-Juanito.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Air de Juanito._companion-link._tcp.local TXT SRV, cache flush 0 0 56012 MacBook-Air-de-Juanito.local AAAA, cache flush fe80::69:28e0:f96c:6ce0 A, cache flush 10.157.68.123 NSEC, cache flush MacBook Air de Juanito._airplay._tcp.local NSEC, cache flush 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local NSEC, cache flush F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Juanito.local",Normal,Sospechoso,51.3%,100.0%
682,12.194586,10.157.68.123,224.0.0.251,MDNS,1411,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Air de Juanito._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local SRV, cache flush 0 0 7000 MacBook-Air-de-Juanito.local TXT, cache flush PTR _asquic._udp.local PTR F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local SRV, cache flush 0 0 64289 MacBook-Air-de-Juanito.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Air de Juanito._companion-link._tcp.local TXT SRV, cache flush 0 0 56012 MacBook-Air-de-Juanito.local AAAA, cache flush fe80::69:28e0:f96c:6ce0 A, cache flush 10.157.68.123 NSEC, cache flush MacBook Air de Juanito._airplay._tcp.local NSEC, cache flush 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local NSEC, cache flush F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local NSEC, cache flush MacBook Air de Juanito._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Juanito.local",Normal,Normal,69.8%,100.0%
683,12.194586,10.157.69.64,224.0.0.251,MDNS,78,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question",Normal,Normal,49.4%,100.0%
684,12.194586,fe80::14fa:e359:4b33:18e4,ff02::fb,MDNS,98,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question",Sospechoso,Sospechoso,52.8%,100.0%
685,12.194586,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.141? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
686,12.194586,fe80::19f8:a45b:4132:6df,ff02::1:3,LLMNR,106,Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa,Sospechoso,Sospechoso,51.8%,100.0%
687,12.195261,10.157.70.242,224.0.0.251,MDNS,86,"Standard query 0x0000 PTR 187.64.157.10.in-addr.arpa, ""QM"" question",Normal,Normal,49.4%,100.0%
688,12.198131,fe80::19f8:a45b:4132:6df,ff02::fb,MDNS,106,"Standard query 0x0000 PTR 187.64.157.10.in-addr.arpa, ""QM"" question",Sospechoso,Sospechoso,52.7%,100.0%
689,12.198131,10.157.70.242,224.0.0.252,LLMNR,86,Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa,Normal,Normal,49.6%,100.0%
690,12.198131,fe80::19f8:a45b:4132:6df,ff02::1:3,LLMNR,106,Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa,Sospechoso,Sospechoso,51.8%,100.0%
691,12.198131,10.157.70.242,224.0.0.252,LLMNR,86,Standard query 0xd66c PTR 187.64.157.10.in-addr.arpa,Normal,Normal,49.6%,100.0%
692,12.262276,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a729c9d06edae669, PKN: 9, CC, PADDING",Normal,Normal,67.4%,100.0%
693,12.289565,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,437,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 929b07e0._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR MacBook Air de Juanito._companion-link._tcp.local",Sospechoso,Sospechoso,47.4%,100.0%
694,12.289565,06:4b:df:b2:3f:68,Broadcast,ARP,56,ARP Announcement for 10.157.68.123,Posible Ataque,Posible Ataque,55.3%,100.0%
695,12.292457,10.157.71.174,10.157.71.255,STEAMDISCOVER,209,Client Status from SACRO[Malformed Packet],Normal,Normal,50.9%,100.0%
696,12.292457,10.157.71.174,10.157.71.255,STEAMDISCOVER,83,Client Discovery Seq=1,Normal,Normal,49.4%,100.0%
697,12.292457,10.157.64.96,10.157.71.255,STEAMDISCOVER,219,Client Status from DESKTOP-GAD6SCF[Malformed Packet],Normal,Normal,51.0%,100.0%
698,12.293353,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,Normal,Normal,49.0%,100.0%
699,12.293353,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
700,12.293353,fe80::69:28e0:f96c:6ce0,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,Sospechoso,49.0%,100.0%
701,12.391781,b6:25:46:52:3f:96,Broadcast,ARP,56,Who has 10.40.1.1? Tell 10.40.2.140,Posible Ataque,Posible Ataque,55.3%,100.0%
702,12.391781,LiteonTechno_e9:4b:8f,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.66.236,Posible Ataque,Posible Ataque,55.3%,100.0%
703,12.391781,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
704,12.391781,10.157.68.123,224.0.0.251,MDNS,146,Standard query response 0x0000 TXT,Normal,Normal,49.6%,100.0%
705,12.391781,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,166,Standard query response 0x0000 TXT,Sospechoso,Sospechoso,51.9%,100.0%
706,12.397663,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xb14c HTTPS chrome.cloudflare-dns.com,Normal,Normal,40.8%,100.0%
707,12.397882,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xa61e A chrome.cloudflare-dns.com,Normal,Normal,40.8%,100.0%
708,12.41985,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0xa61e A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3,Normal,Normal,41.1%,100.0%
709,12.441339,10.157.69.106,162.159.61.3,TCP,66,50487  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,50.4%,100.0%
710,12.461799,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0xb14c HTTPS chrome.cloudflare-dns.com HTTPS,Normal,Normal,41.4%,100.0%
711,12.461799,162.159.61.3,10.157.69.106,TCP,66,"443  >  50487 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192",Normal,Normal,50.5%,100.0%
712,12.462104,10.157.69.106,162.159.61.3,TCP,54,50487  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Normal,Normal,50.3%,100.0%
713,12.462844,10.157.69.106,162.159.61.3,TLSv1.2,1853,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,79.0%,100.0%
714,12.477231,162.159.61.3,10.157.69.106,TCP,56,"443  >  50487 [RST, ACK] Seq=1 Ack=1800 Win=57344 Len=0",Normal,Normal,50.3%,100.0%
715,12.478506,10.157.69.106,162.159.61.3,TCP,66,55818  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,Normal,50.5%,100.0%
716,12.483063,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.237? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
717,12.483063,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
718,12.484661,fe80::81a0:43c9:3a1c:323b,ff02::1:3,LLMNR,85,Standard query 0x412d A error,Sospechoso,Sospechoso,52.0%,99.0%
719,12.484661,10.157.64.96,10.157.71.255,NBNS,92,Name query NB ERROR<00>,Normal,Normal,46.1%,100.0%
720,12.484661,10.157.64.96,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,49.6%,100.0%
721,12.484661,10.157.64.96,224.0.0.252,LLMNR,65,Standard query 0x412d A error,Normal,Normal,49.5%,100.0%
722,12.484661,fe80::81a0:43c9:3a1c:323b,ff02::fb,MDNS,91,"Standard query 0x0000 A error.local, ""QM"" question",Sospechoso,Sospechoso,52.8%,100.0%
723,12.485469,10.157.64.96,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,49.6%,100.0%
724,12.485469,10.157.65.211,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources,Normal,Normal,49.1%,100.0%
725,12.485469,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,130,Multicast Listener Report Message v2,Sospechoso,Sospechoso,48.1%,100.0%
726,12.501707,162.159.61.3,10.157.69.106,TCP,66,"443  >  55818 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192",Normal,Normal,50.5%,100.0%
727,12.501887,10.157.69.106,162.159.61.3,TCP,54,55818  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Normal,Normal,50.3%,100.0%
728,12.502562,10.157.69.106,162.159.61.3,TLSv1.2,1885,Client Hello (SNI=chrome.cloudflare-dns.com),Normal,Normal,79.4%,100.0%
729,12.515374,162.159.61.3,10.157.69.106,TCP,56,"443  >  55818 [RST, ACK] Seq=1 Ack=1832 Win=57344 Len=0",Normal,Normal,50.3%,100.0%
730,12.597986,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
731,12.597986,06:4b:df:b2:3f:68,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.68.123,Posible Ataque,Posible Ataque,55.3%,100.0%
732,12.597986,10.157.66.40,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,Normal,49.6%,100.0%
733,12.598731,fe80::7889:a8ff:febe:b68c,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,Sospechoso,52.5%,100.0%
734,12.697545,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
735,12.772154,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 6, PING, CRYPTO, PING, PING, PADDING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING",Normal,Normal,67.3%,100.0%
736,12.789687,10.157.68.123,10.157.71.255,NBNS,92,Name query NB <01><02>__MSBROWSE__<02><01>,Normal,Normal,46.3%,100.0%
737,12.789687,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.142? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
738,12.789687,10.157.66.40,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,Normal,50.4%,100.0%
739,12.789687,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
740,12.789687,10.157.70.35,224.0.0.251,MDNS,84,"Standard query 0x0822 PTR 1.64.157.10.in-addr.arpa, ""QM"" question",Normal,Normal,49.7%,100.0%
741,12.789687,10.157.70.35,224.0.0.22,IGMPv3,62,Membership Report / Leave group 239.255.255.250 / Join group 224.0.0.251 for any sources,Normal,Normal,49.2%,100.0%
742,12.892747,fe80::20ed:581e:5c83:b8b7,ff02::1:ff32:6df,ICMPv6,86,Neighbor Solicitation for fe80::19f8:a45b:4132:6df from e8:fb:1c:49:30:05,Sospechoso,Sospechoso,48.9%,100.0%
743,12.892747,10.157.70.35,224.0.0.22,IGMPv3,62,Membership Report / Leave group 239.255.255.250 / Join group 224.0.0.251 for any sources,Normal,Normal,49.3%,100.0%
744,12.892747,fe80::81a0:43c9:3a1c:323b,ff02::1:3,LLMNR,85,Standard query 0x412d A error,Sospechoso,Sospechoso,51.8%,99.0%
745,12.892747,10.157.64.96,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,49.7%,100.0%
746,12.893473,10.157.64.96,224.0.0.251,MDNS,71,"Standard query 0x0000 A error.local, ""QM"" question",Normal,Normal,49.7%,100.0%
747,12.895576,fe80::81a0:43c9:3a1c:323b,ff02::fb,MDNS,91,"Standard query 0x0000 A error.local, ""QM"" question",Sospechoso,Sospechoso,52.6%,100.0%
748,12.895576,10.157.64.96,224.0.0.252,LLMNR,65,Standard query 0x412d A error,Normal,Normal,49.7%,100.0%
749,12.895576,fe80::81a0:43c9:3a1c:323b,ff02::fb,MDNS,91,"Standard query 0x0000 A error.local, ""QM"" question",Sospechoso,Sospechoso,52.6%,100.0%
750,12.896131,10.157.70.242,224.0.0.251,MDNS,86,"Standard query 0x00df ANY _companion-link._tcp.local, ""QM"" question",Normal,Normal,49.7%,100.0%
751,12.896131,10.157.70.242,224.0.0.251,MDNS,86,"Standard query 0x00e0 PTR _companion-link._tcp.local, ""QM"" question",Normal,Normal,49.7%,100.0%
752,12.896131,10.157.70.242,224.0.0.251,MDNS,86,"Standard query 0x00e1 SRV _companion-link._tcp.local, ""QM"" question",Normal,Normal,49.7%,100.0%
753,12.896131,10.157.70.242,224.0.0.251,MDNS,109,"Standard query 0x00e2 ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question",Normal,Normal,49.7%,100.0%
754,13.00591,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.220? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
755,13.00591,AzureWaveTec_ed:6d:26,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.71.164,Posible Ataque,Posible Ataque,55.3%,100.0%
756,13.00591,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.228? Tell 10.157.64.1,Posible Ataque,Posible Ataque,55.3%,100.0%
757,13.00591,06:4b:df:b2:3f:68,Broadcast,ARP,56,Who has 10.157.70.242? Tell 10.157.68.123,Posible Ataque,Posible Ataque,55.3%,100.0%
758,13.09949,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xe136 HTTPS chrome.cloudflare-dns.com,Normal,Normal,41.0%,100.0%
